num_pairs,star,name,ra,dec,culture
7,11767,Woman's Cart,2.52975,89.26410899999998,norse
7,67301,Man's Cart,13.792354,49.313265,norse
6,76127,Aurvandil's Toe,15.548829,31.359133,norse
6,28380,The Asar Battlefield,5.995351,37.212585,norse
4,21421,Wolf's Mouth,4.598677,16.509301,norse
2,26727,The Fishermen,5.679313,-1.942572,norse
