num_pairs,star,name,ra,dec,culture
3,48833,NaePyeong,9.96141,41.055633,korean
3,52419,TouSaaGong,10.715949,-64.39445,korean
3,26207,Za,5.5856330000000005,9.934158,korean
3,110371,Gu,22.355372,28.330529,korean
3,52353,SamGong,10.69908,65.71628,korean
3,88635,Kii,18.096803,-30.424091,korean
3,93194,JaamDae,18.982395,32.689557,korean
3,8209,CheonYu,1.760763,-25.05261,korean
3,80815,DongHaam,16.503466,-25.115224,korean
24,60718,GiGwan,12.443311,-63.09909200000001,korean
2,57477,DaeRii,11.782116,55.62819,korean
2,37826,BuukHa,7.755277,28.026199,korean
2,30772,CheonGu,6.465992,-4.762154,korean
2,29650,SaaGwae,6.2474669999999985,19.156448,korean
2,63355,GuGyeong,12.982068,17.409446,korean
2,56647,MyeongDang,11.615814,-0.823749,korean
2,85112,YeoSaang,17.394707999999998,37.145946,korean
2,69713,CheonChang,14.269439000000002,51.367231,korean
2,37279,NamHa,7.655033,5.224993,korean
2,54182,YeongDae,11.083619,7.336007,korean
2,65721,JuJeong,13.473837,13.778787,korean
2,73714,JinGeo,15.067839,-25.281965,korean
2,25048,HaamJii,5.363448,41.804572,korean
2,72125,SeopJae,14.754017,16.96428,korean
2,67927,SeopJae,13.911411,18.397717,korean
2,101923,NaaEon,20.654533,-14.95476,korean
2,81266,Shim,16.598043,-28.216016,korean
2,97675,CheonBu,19.850456,10.415727,korean
2,97278,HaGo,19.770994,10.613261,korean
2,91919,JikNyeo,18.738984,39.670123,korean
2,72105,GyeongHaa,14.749784,27.074222,korean
2,9884,Ruu,2.119555,23.462423,korean
2,70602,JaeSeok,14.440935,19.2269,korean
2,23767,Ju,5.10858,41.234474,korean
2,79788,Beol,16.283110999999998,-20.104088,korean
2,27673,Ju,5.8581660000000015,39.14848,korean
2,78820,GuGeom,16.09062,-19.805453,korean
2,25984,Ju,5.545465,32.192021999999994,korean
2,90830,WaeJeo,18.529287,-45.914814,korean
2,66249,JwaGak,13.578220000000002,-0.59582,korean
2,107315,Wii,21.736433,9.875011,korean
19,55282,iik,11.322347,-14.778541,korean
17,115990,DeungSaa,23.500536,58.54892,korean
16,41075,HeonWon,8.380588000000001,43.188131,korean
15,3881,Gyu,0.830234,41.078911,korean
14,18543,CheonWon,3.967157,-13.508515,korean
13,92953,Byeol,18.938044,-42.710676,korean
13,21248,Cheonwon,4.55849,-29.766492,korean
