num_pairs,star,name,ra,dec,culture
9,94779,Num Sum,19.28504,53.368459,mongolian
7,67301,Doloon Burkhan,13.792354,49.313265,mongolian
4,8886,Hun Tavan Od,1.906584,63.670101,mongolian
3,102098,Gurvan Maral Od,20.690532,45.280338,mongolian
