star,name,ra,dec,culture,total_culture_names
107259,Erakis,21.725127,58.780046,western,876
108917,Kurhah,22.063135,64.627971,western,876
108917,Al Kurhah,22.063135,64.627971,western,876
111056,Al Kalb al Rai,22.498047,78.824285,western,876
111056,Kalbalrai,22.498047,78.824285,western,876
107418,Castula,21.75748,61.12080600000001,western,876
110893,Kruger 60,22.466642,57.695875,western,876
102422,Kabalfird,20.754811,61.838782,western,876
101093,Al Kidr,20.493015,62.99410500000001,western,876
99255,Al Aghnam I,20.148145,77.71141899999998,western,876
114222,Al Aghnam II,23.131623,75.387496,western,876
14135,Menkar,3.037992,4.089734,western,876
3419,Diphda,0.72649,-17.986604999999994,western,876
3419,Deneb Kaitos,0.72649,-17.986604999999994,western,876
8645,Baten Kaitos,1.857676,-10.335038,western,876
10826,Mira,2.322442,-2.977643,western,876
12706,Kaffaljidhma,2.721678,3.235818,western,876
12706,Al Kaff al Jidhmah,2.721678,3.235818,western,876
12706,Kafalgidma,2.721678,3.235818,western,876
5364,Dheneb,1.1431639999999998,-10.182264,western,876
5364,Deneb Algenubi,1.1431639999999998,-10.182264,western,876
1562,Deneb Kaitos Shemali,0.323799,-8.823921,western,876
1562,Schemali,0.323799,-8.823921,western,876
1562,Deneb Kaitos,0.323799,-8.823921,western,876
13954,Menkar,2.99525,8.907364999999997,western,876
13954,Menkab,2.99525,8.907364999999997,western,876
12387,Al Kaff al Jidhmah III,2.658044,0.328511,western,876
12390,Sadr al Kaitos III,2.659398,-11.872156,western,876
6537,Al Naymat I,1.40039,-8.183257000000001,western,876
12828,Al Kaff al Jidhmah IV,2.749039,10.114146,western,876
10324,Al Kaff al Jidhmah I,2.2166650000000003,8.846717,western,876
11484,Al Kaff al Jidhmah II,2.469317,8.460054,western,876
12770,Sadr al Kaitos IV,2.735375,-13.858695999999998,western,876
11345,Sadr al Kaitos I,2.432501,-12.29048,western,876
11783,Sadr al Kaitos II,2.534786,-15.244677,western,876
8102,Al Naymat II,1.734479,-15.93748,western,876
9347,Al Naymat III,2.000084,-21.077831,western,876
3455,Alnitham I,0.7365,-10.60955,western,876
3909,Alnitham II,0.835443,-10.644326,western,876
4371,Alnitham III,0.933747,-11.266526,western,876
4587,Alnitham IV,0.978852,-11.379975,western,876
26634,Phact,5.660817,-34.074108,western,876
26634,Phaet,5.660817,-34.074108,western,876
27628,Wazn,5.849329,-35.768309,western,876
27628,Wezn,5.849329,-35.768309,western,876
29034,Elkurud,6.125453,-37.25292,western,876
29034,Kurud I,6.125453,-37.25292,western,876
29807,Kurud II,6.275871,-35.140519,western,876
62763,Polaris Galacticum Borealis,12.861645,27.540712,western,876
64241,Diadem,13.166469,17.529431,western,876
61071,Kissin,12.516823,24.567168,western,876
60742,Al Dafirah,12.448966,28.268423,western,876
94114,Meridiana,19.157869,-37.904474,western,876
94114,Alfecca Meridiana,19.157869,-37.904474,western,876
76267,Alphecca,15.578128,26.714693,western,876
76267,Gemma,15.578128,26.714693,western,876
76267,Alphekka,15.578128,26.714693,western,876
76267,Gnosia,15.578128,26.714693,western,876
76267,Ashtaroth,15.578128,26.714693,western,876
75695,Nusakan,15.463818,29.105703,western,876
77442,Variabilis Coronae,15.80956,28.156749,western,876
78322,Blaze Star,15.991712,25.920167000000006,western,876
59199,Alchiba,12.140225,-24.728875,western,876
59199,Al Chiba,12.140225,-24.728875,western,876
59803,Gienah,12.263437,-17.541929,western,876
59803,Gienah Corvi,12.263437,-17.541929,western,876
59803,Gienah Ghurab,12.263437,-17.541929,western,876
60965,Algorab,12.497739,-16.515432,western,876
61359,Kraz,12.573121,-23.396759,western,876
59316,Minkar,12.168746,-22.619766,western,876
53740,Alkes,10.996244,-18.298783,western,876
54682,Al Sharasif,11.194302,-22.825847,western,876
54682,Al Sharasif II,11.194302,-22.825847,western,876
55106,Abt's Star,11.282827,-7.134689,western,876
60718,Acrux,12.443311,-63.09909200000001,western,876
62434,Mimosa,12.795359,-59.688764,western,876
62434,Becrux,12.795359,-59.688764,western,876
61084,Gacrux,12.519429,-57.113212,western,876
60260,Ginan,12.356031,-60.401147,western,876
102098,Deneb,20.690532,45.280338,western,876
102098,Arided,20.690532,45.280338,western,876
102098,Aridif,20.690532,45.280338,western,876
102098,Arrioph,20.690532,45.280338,western,876
95947,Albireo,19.512023000000006,27.959681,western,876
100453,Sadr,20.370473,40.256679,western,876
102488,Aljanah,20.770178,33.970256,western,876
102488,Gienah Cygni,20.770178,33.970256,western,876
102488,Al Janah,20.770178,33.970256,western,876
107136,Azelfafage,21.701573,51.189622,western,876
107136,Azelfage,21.701573,51.189622,western,876
101138,Ruchba,20.500983,48.951569,western,876
101138,Rucba,20.500983,48.951569,western,876
104217,Bessel's Star,21.115163,38.742055,western,876
104217,Piazzi's Flying Star,21.115163,38.742055,western,876
96295,Campbell's Star,19.579231,30.516371000000003,western,876
96295,Campbell’s Hydrogen Star,19.579231,30.516371000000003,western,876
100044,Revenant of the Swan,20.296445,38.03293,western,876
100044,Permanent nova,20.296445,38.03293,western,876
97165,Fawaris,19.749574,45.13081,western,876
97165,Fawaris II,19.749574,45.13081,western,876
104732,Fawaris III,21.215607,30.226916,western,876
94779,Fawaris I,19.28504,53.368459,western,876
101958,Sualocin,20.660635,15.912072,western,876
101958,Svalocin,20.660635,15.912072,western,876
101769,Rotanev,20.625816,14.595087,western,876
101769,Venator,20.625816,14.595087,western,876
103527,Musica,20.973871,10.839286,western,876
101421,Aldulfin,20.553547,11.303263,western,876
101421,Deneb Dulfim,20.553547,11.303263,western,876
102532,Al Salib,20.77764,16.124295999999998,western,876
102281,Al Ukud,20.724315,15.074581,western,876
68756,Thuban,14.073165,64.37585,western,876
68756,Adib,14.073165,64.37585,western,876
68756,Al Tinnin,14.073165,64.37585,western,876
85670,Rastaban,17.507213,52.301387,western,876
85670,Alwaid,17.507213,52.301387,western,876
87833,Eltanin,17.943437,51.488895,western,876
87833,Etamin,17.943437,51.488895,western,876
87833,Taurt,17.943437,51.488895,western,876
94376,Altais,19.209225,67.661541,western,876
94376,Al Tais,19.209225,67.661541,western,876
75458,Edasich,15.415494,58.966065,western,876
75458,Ed Asich,15.415494,58.966065,western,876
56211,Giausar,11.523407,69.331076,western,876
56211,Giansar,11.523407,69.331076,western,876
56211,Nodus Secundus,11.523407,69.331076,western,876
83608,Alrakis,17.088929,54.47004200000001,western,876
83608,Arrakis,17.088929,54.47004200000001,western,876
83608,Errakis,17.088929,54.47004200000001,western,876
87585,Grumium,17.892134,56.872643,western,876
85819,Kuma,17.536251,55.184243,western,876
97433,Tyl,19.80285,70.26793,western,876
96100,Alsafi,19.539149,69.661175,western,876
86614,Dziban,17.698978,72.148843,western,876
86614,Dziban I,17.698978,72.148843,western,876
86614,Dsiban,17.698978,72.148843,western,876
86620,Dziban II,17.699461,72.156911,western,876
86620,Dsiban,17.699461,72.156911,western,876
86201,Al Dhih,17.615859,68.75797,western,876
86201,Adfar Aldib II,17.615859,68.75797,western,876
86782,Alruba,17.733103,53.801715,western,876
90344,Fafnir,18.433069,65.56348,western,876
83895,Aldhibah,17.146448,65.714683,western,876
83895,Al Dhibain Posterior,17.146448,65.714683,western,876
83895,Dhibah,17.146448,65.714683,western,876
80331,Athebyne,16.39986,61.514213,western,876
80331,Al Dhibain Prior,16.39986,61.514213,western,876
80331,Dhibain,16.39986,61.514213,western,876
85805,Adfar Aldib I,17.532745000000002,68.135024,western,876
95081,Tais I,19.344467,65.71453100000001,western,876
98702,Tais II,20.04696,67.873565,western,876
94648,Athafi II,19.259229,73.355468,western,876
92782,Athafi I,18.90661,71.29719200000002,western,876
89908,Aldhiba,18.345955,71.337814,western,876
89937,Alahakan,18.350736,72.732843,western,876
63076,Taiyi,12.924598,65.438474,western,876
62423,Tianyi,12.792873,66.790304,western,876
104987,Kitalpha,21.263731,5.247845,western,876
7588,Achernar,1.628556,-57.236757,western,876
23875,Cursa,5.130829,-5.086446,western,876
23875,Dhalim,5.130829,-5.086446,western,876
18543,Zaurak,3.967157,-13.508515,western,876
15197,Zibal,3.263896,-8.81973,western,876
13701,Azha,2.940458,-8.898144,western,876
13847,Acamar,2.971023,-40.304672,western,876
13847,Dalim,2.971023,-40.304672,western,876
19587,Beid,4.197761,-6.837581,western,876
19849,Keid,4.254537,-7.652871,western,876
21393,Theemin,4.592512,-30.562341,western,876
20535,Beemim,4.400613,-34.016846,western,876
20535,Theemim,4.400613,-34.016846,western,876
20535,Theemin,4.400613,-34.016846,western,876
20535,Beemim II,4.400613,-34.016846,western,876
13288,Angetenar,2.850645,-21.004019,western,876
13288,Anchat,2.850645,-21.004019,western,876
21248,Beemim,4.55849,-29.766492,western,876
21248,Beemim III,4.55849,-29.766492,western,876
16537,Ran,3.5488480000000004,-9.458262,western,876
17378,Rana,3.720806,-9.763395,western,876
21594,Sceptrum,4.6363400000000015,-14.30402,western,876
23972,Kursi al Jauzah II,5.15244,-8.754081,western,876
14060,Aludhi I,3.019451,-7.663011999999998,western,876
14168,Aludhi II,3.045076,-7.685472,western,876
14293,Aludhi III,3.071254,-7.600857,western,876
20042,Beemim I,4.298237,-33.798348,western,876
23364,Kursi al Jauzah I,5.023985,-7.173964999999999,western,876
14879,Dalim,3.201249,-28.987618,western,876
14879,Fornacis,3.201249,-28.987618,western,876
36850,Castor,7.5766339999999985,31.888276,western,876
36850,Apollo,7.5766339999999985,31.888276,western,876
37826,Pollux,7.755277,28.026199,western,876
37826,Hercules,7.755277,28.026199,western,876
31681,Alhena,6.628528,16.399252,western,876
31681,Almeisan,6.628528,16.399252,western,876
35550,Wasat,7.335383,21.98232,western,876
32246,Mebsuta,6.732202,25.131124,western,876
32246,Melucta,6.732202,25.131124,western,876
32246,Meboula,6.732202,25.131124,western,876
34088,Mekbuda,7.0684809999999985,20.570297,western,876
29655,Propus,6.247961,22.506799,western,876
29655,Tejat Prior,6.247961,22.506799,western,876
29655,Praepes,6.247961,22.506799,western,876
30343,Tejat,6.3826730000000005,22.513586,western,876
30343,Tejat Posterior,6.3826730000000005,22.513586,western,876
30343,Calx,6.3826730000000005,22.513586,western,876
32362,Alzirr,6.754824,12.895591,western,876
32362,Al Zirr,6.754824,12.895591,western,876
30883,Nucatai,6.482719,20.212133,western,876
37265,Jishui,7.652760000000002,34.584346000000004,western,876
109268,Alnair,22.137209,-46.960975,western,876
109268,Al Na'ir,22.137209,-46.960975,western,876
108085,Aldhanab,21.898808,-37.364852,western,876
108085,Al Dhanab,21.898808,-37.364852,western,876
108085,Deneb Hut,21.898808,-37.364852,western,876
112122,Tiaki,22.711115,-46.884577,western,876
112122,Deneb Alnahr,22.711115,-46.884577,western,876
84345,Rasalgethi,17.244127,14.390332999999998,western,876
84345,Ras Algethi,17.244127,14.390332999999998,western,876
80816,Kornephoros,16.503667999999998,21.489613,western,876
80816,Rutilicus,16.503667999999998,21.489613,western,876
79043,Marsic,16.134591,17.046979999999998,western,876
79043,Marfik,16.134591,17.046979999999998,western,876
85693,Maasym,17.512307999999994,26.110645,western,876
85693,Masym,17.512307999999994,26.110645,western,876
80463,Cujam,16.423598000000002,14.033270000000002,western,876
84379,Sarin,17.250531,24.839204,western,876
80838,Ogma,16.508231,38.34731,western,876
80170,Nasak Shamiya III,16.365338,19.15313,western,876
46390,Alphard,9.45979,-8.658603,western,876
46390,Kalbelaphard,9.45979,-8.658603,western,876
46390,Cor Hydrae,9.45979,-8.658603,western,876
46982,Ukdah III,9.575736,-5.914948000000001,western,876
42313,Minazal I,8.627602,5.703782,western,876
43109,Ashlesha,8.779587,6.418809,western,876
43109,Minazal III,8.779587,6.418809,western,876
43813,Minazal V,8.92323,5.945563,western,876
42799,Minazal II,8.720410000000001,3.3986620000000003,western,876
47431,Ukdah,9.664267,-1.14281,western,876
47431,Ukdah IV,9.664267,-1.14281,western,876
47452,Al Sharasif I,9.671768,-14.332292,western,876
43234,Minazal IV,8.807214,5.837812,western,876
42402,Minchir,8.645955,3.341435,western,876
42402,Minkalshuja,8.645955,3.341435,western,876
42402,Al Minliar al Shuja,8.645955,3.341435,western,876
46509,Ukdah I,9.485805,-2.768964,western,876
46776,Ukdah II,9.533036,-1.184664,western,876
48356,Zhang,9.85797,-14.846603,western,876
48615,Felis,9.914503,-19.00936,western,876
101772,Persian,20.626116,-47.291502,western,876
112247,Babcock's Star,22.735418,55.589226,western,876
49669,Regulus,10.139532,11.967207,western,876
49669,Cor Leonis,10.139532,11.967207,western,876
49669,Rex,10.139532,11.967207,western,876
49669,Kabeleced,10.139532,11.967207,western,876
57632,Denebola,11.817663,14.57206,western,876
57632,Deneb Aleet,11.817663,14.57206,western,876
50583,Algieba,10.332873,19.841489000000006,western,876
50583,Al Geiba,10.332873,19.841489000000006,western,876
54872,Zosma,11.235138,20.523717,western,876
54872,Duhr,11.235138,20.523717,western,876
54872,Zubra,11.235138,20.523717,western,876
54872,Zozma,11.235138,20.523717,western,876
50335,Adhafera,10.278171,23.417311,western,876
50335,Aldhafera,10.278171,23.417311,western,876
54879,Chertan,11.237335,15.429570000000002,western,876
54879,Al Haratan,11.237335,15.429570000000002,western,876
54879,Coxa,11.237335,15.429570000000002,western,876
54879,Chort,11.237335,15.429570000000002,western,876
46750,Alterf,9.528675,22.967971,western,876
48455,Rasalas,9.879398,26.006951,western,876
48455,Alshemali,9.879398,26.006951,western,876
48455,Ras Elased Borealis,9.879398,26.006951,western,876
47508,Subra,9.685842999999998,9.892308,western,876
47908,Algenubi,9.764188,23.774255,western,876
47908,Ras Elased Australis,9.764188,23.774255,western,876
47908,Ras Elased,9.764188,23.774255,western,876
46146,Al Minlear al Asad,9.410906,26.182324,western,876
46146,Minkarasad,9.410906,26.182324,western,876
