star,name,ra,dec,culture,total_culture_names
93864,The ostriches leaving the river 4,19.11567,-27.670423,arabic_moon_stations,116
94779,The Knights 1,19.28504,53.368459,arabic_moon_stations,116
97165,The Knights 2,19.749574,45.13081,arabic_moon_stations,116
100453,The Knights 3,20.370473,40.256679,arabic_moon_stations,116
102488,The Knights 4,20.770178,33.970256,arabic_moon_stations,116
104732,The Knights 5,21.215607,30.226916,arabic_moon_stations,116
97649,The Flying eagle,19.846388,8.868322000000003,arabic_moon_stations,116
102098,The Rear knight,20.690532,45.280338,arabic_moon_stations,116
106985,The Lucky star of Nashirah 1,21.668181,-16.662308,arabic_moon_stations,116
107556,The Lucky star of Nashirah 2,21.784011,-16.127285999999998,arabic_moon_stations,116
108874,The Lucky star of the king 1,22.055234,-2.155363,arabic_moon_stations,116
109074,The Lucky star of the king 2,22.096399,-0.319851,arabic_moon_stations,116
109068,The Lucky star of the young sheep 1,22.094653,5.05853,arabic_moon_stations,116
109427,The Lucky star of the young sheep 2,22.169996,6.197865,arabic_moon_stations,116
112029,The Lucky star of the hero 1,22.691033,10.831364,arabic_moon_stations,116
112447,The Lucky star of the hero 2,22.778216,12.172888,arabic_moon_stations,116
112051,The Lucky star of the rain 1,22.695947,29.307641,arabic_moon_stations,116
112158,The Lucky star of the rain 2,22.716704,30.221245,arabic_moon_stations,116
112440,The Lucky star of the excellent 1,22.775521,23.565654,arabic_moon_stations,116
112748,The Lucky star of the excellent 2,22.833385,24.601579,arabic_moon_stations,116
113963,The Front mouth of the bucket 1,23.079348,15.205264,arabic_moon_stations,116
113881,The Front mouth of the bucket 2,23.062901,28.082789,arabic_moon_stations,116
1067,The Rear mouth of the bucket 1,0.220598,15.183596,arabic_moon_stations,116
677,The Rear mouth of the bucket 2,0.139791,29.090432,arabic_moon_stations,116
115250,The Bucket knot 1,23.343956,23.740337,arabic_moon_stations,116
115623,The Bucket knot 2,23.422993,23.404101,arabic_moon_stations,116
