star,name,ra,dec,culture,total_culture_names
30438,Ma'afutoka,6.399195,-52.69566,tongan,7
32349,Ma'afulele,6.752481,-16.716116,tongan,7
24436,Velitoa hififo,5.242298,-8.20164,tongan,7
27989,Velitoa hahake,5.919529,7.407063000000001,tongan,7
69673,Hikule'o,14.261029999999998,19.18241,tongan,7
25336,Monuafe,5.418851,6.349702,tongan,7
17499,Motuliki,3.747927,24.113339,tongan,7
