star,name,ra,dec,culture,total_culture_names
64238,进贤,13.165831,-5.53901,chinese_medieval,474
69673,大角,14.261029999999998,19.18241,chinese_medieval,474
72622,适,14.847976999999998,-16.041778,chinese_medieval,474
74785,适,15.283449,-9.382917,chinese_medieval,474
74392,妾,15.203692000000002,-19.79171,chinese_medieval,474
76333,妾,15.592104999999998,-14.789537,chinese_medieval,474
69879,招摇,14.29995,35.509505,chinese_medieval,474
77516,天乳,15.827001999999998,-3.4302080000000004,chinese_medieval,474
74376,骑阵将军,15.198918,-48.737819,chinese_medieval,474
78265,次将,15.980865,-26.114105,chinese_medieval,474
78104,上将,15.948077,-29.214073,chinese_medieval,474
78401,次相,16.005557,-22.62171,chinese_medieval,474
78820,上相,16.09062,-19.805453,chinese_medieval,474
79374,键闭,16.199926,-19.460708,chinese_medieval,474
77840,日,15.893532999999998,-25.327142,chinese_medieval,474
80763,天王,16.490128,-26.432002,chinese_medieval,474
80763,明堂,16.490128,-26.432002,chinese_medieval,474
80763,大火,16.490128,-26.432002,chinese_medieval,474
80112,太子,16.353143,-25.592796,chinese_medieval,474
81266,庶子,16.598043,-28.216016,chinese_medieval,474
82396,后,16.83608,-34.293232,chinese_medieval,474
82514,妃,16.864508999999998,-38.04738,chinese_medieval,474
82671,妃,16.899924,-42.362025,chinese_medieval,474
84143,妃,17.202551999999994,-43.239189,chinese_medieval,474
86228,嫔,17.621979999999994,-42.997824,chinese_medieval,474
87073,嫔,17.793078,-40.126997,chinese_medieval,474
86670,嫔,17.708132,-39.029983,chinese_medieval,474
85927,妾,17.560145000000002,-37.103821,chinese_medieval,474
85696,妾,17.512732,-37.295811,chinese_medieval,474
82545,神宫,16.872263,-38.017536,chinese_medieval,474
87261,傅说,17.830965,-37.043304,chinese_medieval,474
88550,糠,18.080662,-35.901442,chinese_medieval,474
92041,天同,18.76094,-26.990778,chinese_medieval,474
92041,福,18.76094,-26.990778,chinese_medieval,474
90496,天相,18.466179,-25.4217,chinese_medieval,474
90496,印,18.466179,-25.4217,chinese_medieval,474
89341,七杀,18.229392,-21.058834,chinese_medieval,474
89341,将,18.229392,-21.058834,chinese_medieval,474
92855,天机,18.92109,-26.296721999999995,chinese_medieval,474
92855,善,18.92109,-26.296721999999995,chinese_medieval,474
93864,天梁,19.11567,-27.670423,chinese_medieval,474
93864,荫,19.11567,-27.670423,chinese_medieval,474
93506,天府,19.043532,-29.880105,chinese_medieval,474
93506,令,19.043532,-29.880105,chinese_medieval,474
90763,农丈人,18.518012,-32.989114,chinese_medieval,474
97649,大将军,19.846388,8.868322000000003,chinese_medieval,474
98036,左将军,19.921887,6.406763,chinese_medieval,474
97278,右将军,19.770994,10.613261,chinese_medieval,474
97649,牵牛,19.846388,8.868322000000003,chinese_medieval,474
91262,织女,18.61564,38.783692,chinese_medieval,474
102014,越,20.672174,-33.431843,chinese_medieval,474
102831,齐,20.8328,-33.779722,chinese_medieval,474
103777,楚,21.029244,-26.880993,chinese_medieval,474
103738,郑,21.021517000000006,-32.257767,chinese_medieval,474
104234,魏,21.118797,-25.005853,chinese_medieval,474
104750,韩,21.221479,-27.619333,chinese_medieval,474
105140,晋,21.298966,-32.172539,chinese_medieval,474
104174,燕,21.106855,-32.341618,chinese_medieval,474
111188,天纲,22.52509,-32.346073,chinese_medieval,474
113368,北落师门,22.960838,-29.622236,chinese_medieval,474
746,王良,0.152887,59.14978000000001,chinese_medieval,474
4427,天驷,0.945143,60.71674,chinese_medieval,474
3821,天驷,0.81826,57.815187,chinese_medieval,474
3179,天驷,0.6751159999999999,56.53733100000001,chinese_medieval,474
2920,天驷,0.616188,53.896909,chinese_medieval,474
2599,策,0.5499970000000001,62.931783,chinese_medieval,474
6686,附路,1.430216,60.235283,chinese_medieval,474
8796,军南门,1.884696,29.578829,chinese_medieval,474
3419,土司空[奎宿],0.72649,-17.986604999999994,chinese_medieval,474
13879,积尸[胃宿],2.979352,39.662728,chinese_medieval,474
18453,积水[胃宿],3.94347,50.695381,chinese_medieval,474
15696,天阿,3.36997,27.607553000000006,chinese_medieval,474
19038,月,4.078253,22.081926,chinese_medieval,474
17886,天谗,3.825748,33.091382,chinese_medieval,474
21421,天高,4.598677,16.509301,chinese_medieval,474
21421,边将,4.598677,16.509301,chinese_medieval,474
21683,附耳,4.6545830000000015,15.917977,chinese_medieval,474
26451,天关,5.627413,21.142549,chinese_medieval,474
26727,衡石,5.679313,-1.942572,chinese_medieval,474
26311,衡石,5.603559,-1.20192,chinese_medieval,474
25930,衡石,5.533445,-0.299092,chinese_medieval,474
27989,左肩,5.919529,7.407063000000001,chinese_medieval,474
25336,右肩,5.418851,6.349702,chinese_medieval,474
27366,左足,5.795941,-9.669605,chinese_medieval,474
24436,右足,5.242298,-8.20164,chinese_medieval,474
27072,屎,5.741057,-22.448382,chinese_medieval,474
29655,钺,6.247961,22.506799,chinese_medieval,474
33018,帝师,6.879816,33.961254,chinese_medieval,474
34693,帝友,7.1856589999999985,30.245163,chinese_medieval,474
36046,三公,7.428779,27.79808,chinese_medieval,474
36962,博士,7.598708,26.895741,chinese_medieval,474
37740,太史,7.740792999999999,24.397993,chinese_medieval,474
37265,积水,7.652760000000002,34.584346000000004,chinese_medieval,474
39659,积薪,8.10511,22.63549,chinese_medieval,474
30324,野鸡,6.378329,-17.955918,chinese_medieval,474
32349,狼,6.752481,-16.716116,chinese_medieval,474
32349,天狼,6.752481,-16.716116,chinese_medieval,474
30438,老人,6.399195,-52.69566,chinese_medieval,474
30438,南极老人,6.399195,-52.69566,chinese_medieval,474
33977,矢,7.050408999999998,-23.833291,chinese_medieval,474
43067,天记,8.772927000000001,-13.547720000000002,chinese_medieval,474
44248,次妃,9.010685,41.782911,chinese_medieval,474
44700,次妃,9.108825,38.452215,chinese_medieval,474
45688,次妃,9.314069,36.802597,chinese_medieval,474
45860,次妃,9.350925,34.392562,chinese_medieval,474
47168,次妃,9.611903,31.161734000000006,chinese_medieval,474
47701,次妃,9.725906,29.974473,chinese_medieval,474
46146,次妃,9.410906,26.182324,chinese_medieval,474
46750,次妃,9.528675,22.967971,chinese_medieval,474
47908,次妃,9.764188,23.774255,chinese_medieval,474
48455,次妃,9.879398,26.006951,chinese_medieval,474
50335,次妃,10.278171,23.417311,chinese_medieval,474
50583,妃,10.332873,19.841489000000006,chinese_medieval,474
50583,次将,10.332873,19.841489000000006,chinese_medieval,474
49583,夫人,10.122209,16.762664,chinese_medieval,474
49583,上将,10.122209,16.762664,chinese_medieval,474
49669,女主,10.139532,11.967207,chinese_medieval,474
47508,大民,9.685842999999998,9.892308,chinese_medieval,474
51624,少民,10.546853,9.306586,chinese_medieval,474
49637,御女,10.131742,9.997508,chinese_medieval,474
59199,右辖,12.140225,-24.728875,chinese_medieval,474
61174,左辖,12.53451,-16.196007,chinese_medieval,474
60189,长沙,12.34268,-22.215901,chinese_medieval,474
62572,距星,12.820496,83.412901,chinese_medieval,474
51384,距星,10.495037,84.252009,chinese_medieval,474
11767,距星,2.52975,89.26410899999998,chinese_medieval,474
102599,距星,20.79265,80.552262,chinese_medieval,474
80650,距星,16.4664,68.768137,chinese_medieval,474
70952,距星,14.512832,63.185788,chinese_medieval,474
77277,距星,15.777772,62.599557,chinese_medieval,474
74605,距星,15.243926,67.346722,chinese_medieval,474
5626,距星,1.204601,79.673963,chinese_medieval,474
112519,距星,22.791378,83.15383,chinese_medieval,474
11569,距星,2.484437,67.402474,chinese_medieval,474
19461,距星,4.167439,80.69868100000002,chinese_medieval,474
63076,距星,12.924598,65.438474,chinese_medieval,474
70497,距星,14.419967000000002,51.850744,chinese_medieval,474
66234,距星,13.57425,49.015973,chinese_medieval,474
57477,距星,11.782116,55.62819,chinese_medieval,474
51814,距星,10.586017,57.082637,chinese_medieval,474
54765,距星,11.212347,54.894287,chinese_medieval,474
44901,距星,9.147863,51.604648,chinese_medieval,474
42527,距星,8.67024,64.327936,chinese_medieval,474
50933,距星,10.402182,65.566423,chinese_medieval,474
