ast_ID,vals,ra,dec
1,9,"19.28504, 19.495098, 19.495098, 19.749574, 19.749574, 20.370473, 20.370473, 20.690532, 20.370473, 20.770178, 20.770178, 21.215607, 21.215607, 21.73571, 20.370473, 19.938438, 19.938438, 19.512023000000006","53.368459, 51.729779, 51.729779, 45.13081, 45.13081, 40.256679, 40.256679, 45.280338, 40.256679, 33.970256, 33.970256, 30.226916, 30.226916, 28.742632, 40.256679, 35.083424, 35.083424, 27.959681"
2,4,"1.906584, 1.430216, 1.430216, 0.945143, 0.945143, 0.6751159999999999, 0.6751159999999999, 0.152887","63.670101, 60.235283, 60.235283, 60.71674, 60.71674, 56.53733100000001, 56.53733100000001, 59.14978000000001"
3,7,"13.792354, 13.398747, 13.398747, 12.900472, 12.900472, 12.257086, 12.257086, 11.897168, 11.897168, 11.030677, 11.030677, 11.062155, 11.062155, 12.257086","49.313265, 54.925362, 54.925362, 55.959821, 55.959821, 57.032617, 57.032617, 53.69476, 53.69476, 56.382427, 56.382427, 61.75103299999999, 61.75103299999999, 57.032617"
4,3,"20.690532, 18.61564, 18.61564, 19.846388, 19.846388, 20.690532","45.280338, 38.783692, 38.783692, 8.868322000000003, 8.868322000000003, 45.280338"
