ast_ID,vals,ra,dec
1,2,"12.519429, 12.443311, 12.795359, 12.252427","-57.113212, -63.09909200000001, -59.688764, -58.748928"
2,1,"14.063729, 14.660765","-60.373039, -60.833976"
3,2,"5.679313, 5.603559, 5.603559, 5.533445","-1.942572, -1.20192, -1.20192, -0.299092"
4,8,"16.83608, 16.864508999999998, 16.864508999999998, 16.899924, 16.899924, 17.202551999999994, 17.202551999999994, 17.621979999999994, 17.621979999999994, 17.793078, 17.793078, 17.708132, 17.708132, 17.560145000000002, 17.560145000000002, 17.512732","-34.293232, -38.04738, -38.04738, -42.362025, -42.362025, -43.239189, -43.239189, -42.997824, -42.997824, -40.126997, -40.126997, -39.029983, -39.029983, -37.103821, -37.103821, -37.295811"
5,4,"4.598677, 4.477705, 4.477705, 4.329889, 4.329889, 4.382247, 4.382247, 4.476943","16.509301, 15.870883, 15.870883, 15.627642000000002, 15.627642000000002, 17.542514, 17.542514, 19.180431"
6,9,"4.598677, 4.477705, 4.477705, 4.329889, 4.329889, 4.382247, 4.382247, 4.476943, 4.598677, 4.476943, 4.329889, 5.533445, 3.747927, 4.329889, 5.679313, 5.603559, 5.603559, 5.533445","16.509301, 15.870883, 15.870883, 15.627642000000002, 15.627642000000002, 17.542514, 17.542514, 19.180431, 16.509301, 19.180431, 15.627642000000002, -0.299092, 24.113339, 15.627642000000002, -1.942572, -1.20192, -1.20192, -0.299092"
