num_pairs,star,name,ra,dec,culture,color
6,61174,Al-Ghurab,12.534510000000001,-16.196007,arabic,#7d963a
6,28380,Momsek Al-A'aennah,5.995351,37.212585,arabic,#7d963a
6,48356,张宿,9.85797,-14.846603,chinese_medieval,#e36856
6,96757,Horse Head,19.668275,18.01389,armintxe,#ef9f30
6,21421,Taurul,4.5986769999999995,16.509301,romanian,#972549
6,25336,Rarita,5.418851,6.349702,romanian,#972549
6,9640,Jgheabul si putul,2.064984,42.329725,romanian,#972549
6,8886,Tronul,1.906584,63.670101,romanian,#972549
6,11767,Xonecuilli,2.52975,89.26410899999998,aztec,#315c93
6,54061,Sipé Phairó,11.062155,61.75103299999999,tukano,#ae7b3a
6,21421,Vierii,4.5986769999999995,16.509301,romanian,#972549
6,86565,市楼,17.690243,-12.875307000000001,chinese_medieval,#e36856
6,27989,参宿,5.919529,7.407063000000001,chinese_medieval,#e36856
6,59856,常陈,12.275039999999999,33.061527000000005,chinese_medieval,#e36856
6,117447,Big Bison,23.813937,62.214516,armintxe,#ef9f30
6,68756,紫微右垣,14.073165,64.37585,chinese_medieval,#e36856
6,17847,Vespeiro (Eixu),3.819373,24.053415,tupi,#d23958
6,9884,Cansasa Pusyapi,2.119555,23.462423,dakota,#303258
6,76127,Su Ballu de sas Fiuda,15.548829000000001,31.359133,sardinian,#d3bc93
6,83947,七公,17.159238000000002,40.777033,chinese_medieval,#e36856
6,76127,Karona,15.548829000000001,31.359133,belarusian,#a9bbca
6,70027,亢池,14.329232999999999,16.306948000000002,chinese_medieval,#e36856
6,92549,扶筐,18.859712,52.975117000000004,chinese_medieval,#e36856
6,71295,折威,14.580758,-20.439381,chinese_medieval,#e36856
6,42402,NurikoBoshi,8.645955,3.3414349999999997,japanese_moon_stations,#e8d668
6,9480,华盖,2.032644,70.90701999999997,chinese_medieval,#e36856
6,54061,北斗,11.062155,61.75103299999999,chinese_medieval,#e36856
6,17847,квачка,3.819373,24.053415,macedonian,#bdb6a9
6,41704,MunChang,8.504431,60.718168999999996,korean,#2f8cae
6,78820,Djuit,16.09062,-19.805453,boorong,#7eb9cb
6,102208,Gaang,20.709754999999998,82.53115799999998,korean,#2f8cae
6,3504,GaakDo,0.74542,48.284364000000004,korean,#2f8cae
6,76127,Aurvandil's Toe,15.548829000000001,31.359133,norse,#f4d2b7
6,28380,The Asar Battlefield,5.995351,37.212585,norse,#f4d2b7
6,47431,Seong,9.664267,-1.14281,korean,#2f8cae
6,8833,WaeByeong,1.892597,3.187536,korean,#2f8cae
6,89908,JaMi,18.345955,71.337814,korean,#2f8cae
6,81833,ChilGong,16.714933,38.922253999999995,korean,#2f8cae
6,61359,Jin,12.573121,-23.396759,korean,#2f8cae
6,67301,BukDuu,13.792354000000001,49.313265,korean,#2f8cae
6,96229,UuGi,19.568153,7.378941,korean,#2f8cae
6,53043,CheonRyoe,10.853067,56.58225,korean,#2f8cae
6,78493,GwanSak,16.024047,29.851060999999998,korean,#2f8cae
6,100064,GyeonUu,20.300904,-12.544852,korean,#2f8cae
6,84402,ShiRuu,17.255635,-14.58414,korean,#2f8cae
6,91755,BuuGwang,18.710542999999998,55.53945699999999,korean,#2f8cae
6,21273,CheonJeol,4.564143,14.844423999999998,korean,#2f8cae
6,27989,Saam,5.919529,7.407063000000001,korean,#2f8cae
6,9598,JeonSaa,2.057268,72.42129399999997,korean,#2f8cae
6,104139,CheonRuSeong,21.099118,-17.232861,korean,#2f8cae
6,69612,HangJii,14.247457999999998,10.100610000000001,korean,#2f8cae
6,22701,Collowgulloric Warepil,4.881575,-5.452694999999999,boorong,#7eb9cb
6,67301,Ereqqu,13.792354000000001,49.313265,seleucid,#fdd190
6,39953,Mashkakatu,8.158876,-47.336588,mulapin,#f38b88
6,76127,kakkab balti,15.548829000000001,31.359133,mulapin,#f38b88
6,11767,MU.BU.KESH.DA,2.52975,89.26410899999998,mulapin,#f38b88
6,85927,Karik Karik,17.560145000000002,-37.103821,boorong,#7eb9cb
6,67301,Ereqqu,13.792354000000001,49.313265,mulapin,#f38b88
6,96229,Totyarguil,19.568153,7.378941,boorong,#7eb9cb
6,93174,Makurru,18.978721,-37.107357,seleucid,#fdd190
6,11767,MU.BU.KESH.DA,2.52975,89.26410899999998,seleucid,#fdd190
6,76127,kakkab balti,15.548829000000001,31.359133,seleucid,#fdd190
6,37740,Wanjel,7.740792999999999,24.397993,boorong,#7eb9cb
5,67494,JeolWii,13.831191,-18.134168,korean,#2f8cae
5,61394,SangJiin,12.580857,22.629259,korean,#2f8cae
5,1562,CheonChang,0.323799,-8.823921,korean,#2f8cae
5,60965,Hasta,12.497739,-16.515432,indian,#d56a88
5,12332,JwaGyeong,2.646943,21.961408,korean,#2f8cae
5,103294,PaeGwa,20.926858,13.721535999999999,korean,#2f8cae
5,61281,JaMi,12.558058,69.788238,korean,#2f8cae
5,41307,WaeJuu,8.427676,-3.906424,korean,#2f8cae
5,9110,UuGyeong,1.955848,17.817532,korean,#2f8cae
5,95081,CheonJu,19.344467,65.71453100000001,korean,#2f8cae
5,89341,NaamDoo,18.229392,-21.058834,korean,#2f8cae
5,47594,NaeGae,9.704137,69.237537,korean,#2f8cae
5,17529,GwonSeol,3.753232,42.578549,korean,#2f8cae
5,101483,败瓜,20.565845,13.027255,chinese_medieval,#e36856
5,17702,Bagone Giizhig,3.79141,24.105137,ojibwe,#877b93
5,86092,Ku,17.594332,-46.505684,korean,#2f8cae
5,11767,Ka Iwikuamo`o,2.52975,89.26410899999998,hawaiian_starlines,#1e8871
5,102532,Gwa,20.777639999999998,16.124295999999998,korean,#2f8cae
5,28360,OoGeo,5.9921489999999995,44.947433000000004,korean,#2f8cae
5,112519,GuJiin,22.791377999999998,83.15383,korean,#2f8cae
5,79414,CheonJu,16.207047,67.144176,korean,#2f8cae
5,6061,CheonHoun,1.2966540000000002,3.614466,korean,#2f8cae
5,49669,Sa Frache,10.139532,11.967207,sardinian,#d3bc93
5,44127,SaamTae,8.986828,48.041826,korean,#2f8cae
5,47452,ChirikoBoshi,9.671768,-14.332292,japanese_moon_stations,#e8d668
5,73776,Berm-Berm-Gle,15.080029999999999,-64.03135,boorong,#7eb9cb
5,20205,Vuzhy,4.329889,15.627642000000002,belarusian,#a9bbca
5,67301,Favdna's Bow and Arrow,13.792354000000001,49.313265,sami,#cdce7b
5,59199,Aribu,12.140225,-24.728875,seleucid,#fdd190
5,32349,Shukudu,6.7524809999999995,-16.716116,seleucid,#fdd190
5,39757,Qashtu,8.125736999999999,-24.304323999999998,seleucid,#fdd190
5,96837,Shakhu,19.68415,17.476041,seleucid,#fdd190
5,17847,"Zappu, Sebettu",3.819373,24.053415,seleucid,#fdd190
5,87833,MAR.GID.DA.AN.NA,17.943437,51.488895,seleucid,#fdd190
5,17847,Al-Thurraya,3.819373,24.053415,arabic_moon_stations,#7d963a
5,47431,HotohoriBoshi,9.664267,-1.14281,japanese_moon_stations,#e8d668
5,43409,Jiik,8.842203999999997,-27.709844,korean,#2f8cae
5,27989,KagasukiBoshi,5.919529,7.407063000000001,japanese_moon_stations,#e8d668
5,102098,Sa Rughe de Santu Antinu,20.690532,45.280338,sardinian,#d3bc93
5,8886,Uqsuutaattiaq,1.906584,63.670101,inuit,#b5a63f
5,26727,Mamalhuaztli,5.679313,-1.9425720000000002,aztec,#315c93
5,39953,CheonSa,8.158876,-47.336588,korean,#2f8cae
5,60965,Corbul,12.497739,-16.515432,romanian,#972549
5,91262,Ciobanul cu oile,18.61564,38.783691999999995,romanian,#972549
5,26237,Secera,5.589768,-4.838358,romanian,#972549
5,116727,Coasa,23.655820000000002,77.632276,romanian,#972549
5,17847,Closca cu pui,3.819373,24.053415,romanian,#972549
5,91262,Niavesta,18.61564,38.783691999999995,belarusian,#a9bbca
5,17954,JaeWaang,3.838593,25.579362,korean,#2f8cae
5,44127,,8.986828,48.041826,chinese_medieval,#e36856
5,78893,尚书,16.105475,67.81013399999999,chinese_medieval,#e36856
5,17529,卷舌,3.753232,42.578549,chinese_medieval,#e36856
5,93085,建,18.962167,-21.106654000000002,chinese_medieval,#e36856
5,20205,Queixada da Anta (Tapi'i rainhyka),4.329889,15.627642000000002,tupi,#d23958
5,102532,瓠瓜,20.777639999999998,16.124295999999998,chinese_medieval,#e36856
5,17702,Wicincala Sakowin,3.79141,24.105137,dakota,#303258
5,10795,左更,2.316097,23.167815,chinese_medieval,#e36856
5,97165,Ahdeska/Agleska,19.749574,45.13081,dakota,#303258
5,9347,天仓,2.000084,-21.077831,chinese_medieval,#e36856
5,100965,天柱,20.470686999999998,81.422708,chinese_medieval,#e36856
5,5434,阁道,1.158368,47.241792,chinese_medieval,#e36856
5,44816,天稷,9.133268,-43.432589,chinese_medieval,#e36856
5,37819,天社,7.7542490000000015,-37.968584,chinese_medieval,#e36856
5,112833,勾陈,22.850818,85.373739,chinese_medieval,#e36856
5,5364,Zool,1.1431639999999998,-10.182264,maya,#caaba9
5,12832,Ch'oom,2.7493279999999998,12.445761,maya,#caaba9
5,39757,Qashtu,8.125736999999999,-24.304323999999998,mulapin,#f38b88
5,32349,Shukudu,6.7524809999999995,-16.716116,mulapin,#f38b88
5,59199,Aribu,12.140225,-24.728875,mulapin,#f38b88
5,87833,MAR.GID.DA AN.NA,17.943437,51.488895,mulapin,#f38b88
5,91262,As-Sulhofat,18.61564,38.783691999999995,arabic,#7d963a
5,677,Al-Mara'ah Al-Musalsalah,0.139791,29.090432,arabic,#7d963a
5,17847,"Zappu, Sebettu",3.819373,24.053415,mulapin,#f38b88
5,97290,Al-Baldah,19.772707,-19.761113,arabic_moon_stations,#7d963a
5,114724,Mhua,23.238711,-6.049003,tukano,#ae7b3a
5,7981,右更,1.7082700000000002,20.268504,chinese_medieval,#e36856
5,117020,雷电,23.722878,10.331536,chinese_medieval,#e36856
5,46733,文昌,9.525453,63.061861,chinese_medieval,#e36856
5,25539,诸王,5.460579,21.936965,chinese_medieval,#e36856
5,43103,Cancer,8.778284,28.759898,western,#5bc4c7
5,89341,斗宿,18.229392,-21.058834,chinese_medieval,#e36856
5,96837,Shakhu,19.68415,17.476041,mulapin,#f38b88
5,79509,Norma,16.224648000000002,-54.630467,western,#5bc4c7
5,677,Andromeda,0.139791,29.090432,western,#5bc4c7
5,27100,Dorado,5.7462230000000005,-65.73552600000001,western,#5bc4c7
5,101421,Delphinus,20.553547000000002,11.303263000000001,western,#5bc4c7
5,92175,Scutum,18.786242,-4.747866999999999,western,#5bc4c7
5,97804,Double Horse,19.874547,1.0056610000000001,armintxe,#ef9f30
5,16228,Camelopardalis,3.484482,59.94033,western,#5bc4c7
5,91262,Lyra,18.61564,38.783691999999995,western,#5bc4c7
5,77853,Al-Mizan,15.897093,-16.729293,arabic,#7d963a
5,101421,Ad-Dulfin,20.553547000000002,11.303263000000001,arabic,#7d963a
5,43103,As-Sarattan,8.778284,28.759898,arabic,#7d963a
5,77853,Libra,15.897093,-16.729293,western,#5bc4c7
4,57757,太微右垣,11.844922,1.764718,chinese_medieval,#e36856
4,8903,Agru,1.910668,20.808035,mulapin,#f38b88
4,105199,Sisu,21.30963,62.585573,mulapin,#f38b88
4,677,Iku,0.139791,29.090432,mulapin,#f38b88
4,3419,Ninmakh,0.72649,-17.986604999999994,mulapin,#f38b88
4,32402,War,6.764922,-52.409690999999995,boorong,#7eb9cb
4,57380,Shir'u,11.764322,6.529376,mulapin,#f38b88
4,8886,Hun Tavan Od,1.906584,63.670101,mongolian,#67422f
4,21421,is le,4.5986769999999995,16.509301,mulapin,#f38b88
4,3419,Ninmakh,0.72649,-17.986604999999994,seleucid,#fdd190
4,73507,天床,15.024195,60.204453,chinese_medieval,#e36856
4,57045,势,11.695418,55.172011,chinese_medieval,#e36856
4,41816,爟,8.525145,24.081104999999997,chinese_medieval,#e36856
4,58159,五帝座,11.927926,15.646818,chinese_medieval,#e36856
4,57477,天理,11.782116,55.628190000000004,chinese_medieval,#e36856
4,62886,五诸侯(太微垣),12.888263,21.244943,chinese_medieval,#e36856
4,21421,is le,4.5986769999999995,16.509301,seleucid,#fdd190
4,677,Iku,0.139791,29.090432,seleucid,#fdd190
4,105199,Sisu,21.30963,62.585573,seleucid,#fdd190
4,41822,鬼宿,8.526591999999999,18.09442,chinese_medieval,#e36856
4,8886,Two Jaws,1.906584,63.670101,egyptian,#91b6a8
4,29038,水府,6.126201,14.768472000000001,chinese_medieval,#e36856
4,24879,CheonHwang,5.333589,33.958054,korean,#2f8cae
4,43103,Gwan,8.778284,28.759898,korean,#2f8cae
4,54872,TaeMi,11.235138000000001,20.523717,korean,#2f8cae
4,75974,SaangSeo,15.515514000000001,64.20869300000001,korean,#2f8cae
4,29704,SuuBuu,6.25698,16.143175,korean,#2f8cae
4,114389,JeonNwoe,23.167072,9.822082,korean,#2f8cae
4,19799,CheonEum,4.243398,10.011406,korean,#2f8cae
4,94648,OJeJwa,19.259229,73.355468,korean,#2f8cae
4,37740,OJeHuu,7.740792999999999,24.397993,korean,#2f8cae
4,26777,CheonGo,5.6882550000000025,16.534148000000002,korean,#2f8cae
4,44390,内阶,9.04242,67.62961899999999,chinese_medieval,#e36856
4,83000,Duu,16.961139000000006,9.375033,korean,#2f8cae
4,75097,BukGeuk,15.345482999999998,71.834016,korean,#2f8cae
4,80480,YeoEoGwan,16.428739999999998,78.963854,korean,#2f8cae
4,95176,Geon,19.362117,-15.955017999999999,korean,#2f8cae
4,59819,OZehu,12.266719,14.899071,korean,#2f8cae
4,106140,iinSeong,21.499137,23.638838,korean,#2f8cae
4,52727,DonGu,10.779488,-49.420255,korean,#2f8cae
4,109592,ChoBo,22.20056,60.759094999999995,korean,#2f8cae
4,42806,Kwii,8.721430999999999,21.468501,korean,#2f8cae
4,87585,CheonBae,17.892134,56.872643000000004,korean,#2f8cae
4,4427,WaangRaang,0.9451430000000001,60.71674,korean,#2f8cae
4,118268,ByeokRyeok,23.988525,6.863321000000001,korean,#2f8cae
4,33018,五诸侯(井宿),6.879816,33.961254,chinese_medieval,#e36856
4,11783,刍藁,2.534786,-15.244677,chinese_medieval,#e36856
4,75097,北极,15.345482999999998,71.834016,chinese_medieval,#e36856
4,63608,Al-Uwwa,13.036278,10.95915,arabic_moon_stations,#7d963a
4,21421,Al-Debran,4.5986769999999995,16.509301,arabic_moon_stations,#7d963a
4,87585,天棓,17.892134,56.872643000000004,chinese_medieval,#e36856
4,110991,造父,22.486183,58.415198,chinese_medieval,#e36856
4,107763,人,21.830748,30.174215000000004,chinese_medieval,#e36856
4,92862,辇道,18.922249,43.946088,chinese_medieval,#e36856
4,78820,房宿,16.09062,-19.805453,chinese_medieval,#e36856
4,118268,霹雳,23.988525,6.863321000000001,chinese_medieval,#e36856
4,98066,狗国,19.930651,-26.299506,chinese_medieval,#e36856
4,6502,𫓧锧,1.391933,-30.945617,chinese_medieval,#e36856
4,84720,龟,17.317655,-46.636235,chinese_medieval,#e36856
4,21421,Wolf's Mouth,4.5986769999999995,16.509301,norse,#f4d2b7
4,64241,TaeMi,13.166469000000001,17.529431,korean,#2f8cae
4,91217,JongDaeBuu,18.607731,9.122491,korean,#2f8cae
4,113963,室宿,23.079348,15.205264000000001,chinese_medieval,#e36856
4,97433,天厨,19.80285,70.26793,chinese_medieval,#e36856
4,25475,天潢,5.447578,33.262258,chinese_medieval,#e36856
4,47908,Oceti,9.764188,23.774255,dakota,#303258
4,23015,五车,4.9498940000000005,33.166090000000004,chinese_medieval,#e36856
4,112519,五帝内座,22.791377999999998,83.15383,chinese_medieval,#e36856
4,8886,Cassiopeia,1.906584,63.670101,western,#5bc4c7
4,107418,Little Bison,21.757479999999997,61.12080600000001,armintxe,#ef9f30
4,8886,Kapakau'o'tafahi,1.906584,63.670101,tongan,#c7d5d6
4,15737,天阴,3.379234,20.742069,chinese_medieval,#e36856
4,53773,东瓯,11.002572,-42.225859,chinese_medieval,#e36856
4,83000,斗,16.961139000000006,9.375033,chinese_medieval,#e36856
4,80763,Siina'an,16.490128,-26.432002,maya,#caaba9
4,110351,The River,22.350428,46.536569,armintxe,#ef9f30
4,25859,Porumbita,5.5202089999999995,-35.470519,romanian,#972549
4,24608,Capra,5.27815,45.997991,romanian,#972549
4,73714,Cantarul,15.067839000000001,-25.281965,romanian,#972549
4,44066,Racul,8.974784,11.857700999999999,romanian,#972549
4,105898,Dead Ibex,21.447668,48.835167999999996,armintxe,#ef9f30
4,102635,Second Horse,20.797025,47.831869,armintxe,#ef9f30
4,105199,Lions ,21.30963,62.585573,armintxe,#ef9f30
4,43109,Aśleṣā,8.779587,6.4188089999999995,indian,#d56a88
4,1067,Keya,0.220598,15.183596,dakota,#303258
4,21421,Qimmiitt,4.5986769999999995,16.509301,inuit,#b5a63f
4,26241,Kichigi,5.5905510000000005,-5.9099010000000005,siberian,#7c7773
4,100453,сврдел,20.370473,40.256679,macedonian,#bdb6a9
4,42628,Stars of Water,8.687586,20.476905,egyptian,#91b6a8
4,12828,Sheepfold,2.749039,10.114146,egyptian,#91b6a8
4,60129,太微左垣,12.331766,-0.6668029999999999,chinese_medieval,#e36856
4,93174,Net,18.978721,-37.107357,egyptian,#91b6a8
4,21421,Kama tâla,4.5986769999999995,16.509301,lokono,#f6b8bb
4,1067,Yorhada,0.220598,15.183596,lokono,#f6b8bb
4,21421,Tu'ulalupe,4.5986769999999995,16.509301,tongan,#c7d5d6
4,20889,Jaw,4.476943,19.180431,egyptian,#91b6a8
4,34444,Kenemet,7.139857000000001,-26.3932,egyptian,#91b6a8
4,45941,Chematy,9.368561999999999,-55.010668,egyptian,#91b6a8
4,77760,Noondeshin Bemaadizid,15.877903,42.451518,ojibwe,#877b93
4,61084,Waty Bekety,12.519428999999999,-57.113212,egyptian,#91b6a8
4,108085,Sheep,21.898808,-37.364852,egyptian,#91b6a8
4,60965,Me`e,12.497739,-16.515432,hawaiian_starlines,#1e8871
4,8886,`Iwa Keli`i,1.906584,63.670101,hawaiian_starlines,#1e8871
4,99655,Dead Horse,20.223288,56.567721999999996,armintxe,#ef9f30
4,21421,Waikasa,4.5986769999999995,16.509301,tukano,#ae7b3a
4,21421,Matakarehu,4.5986769999999995,16.509301,maori,#454341
4,2021,Hydrus,0.42791599999999996,-77.25424699999998,western,#5bc4c7
4,59316,MitsukakeBoshi,12.168746,-22.619766000000002,japanese_moon_stations,#e8d668
4,102618,UrukiBoshi,20.794598,-9.495776,japanese_moon_stations,#e8d668
4,74392,TomoBoshi,15.203692000000002,-19.791710000000002,japanese_moon_stations,#e8d668
4,102098,Petrou Krest,20.690532,45.280338,belarusian,#a9bbca
4,42911,TamahomeBoshi,8.74475,18.154309,japanese_moon_stations,#e8d668
4,7506,Yerredetkurrk,1.6124399999999999,-58.270966,boorong,#7eb9cb
4,62322,Musca,12.771346000000001,-68.10811899999999,western,#5bc4c7
4,17499,SubaruBoshi,3.747927,24.113339,japanese_moon_stations,#e8d668
4,104521,Equuleus,21.172361,10.131578999999999,western,#5bc4c7
4,53229,Leo Minor,10.888525999999999,34.214871,western,#5bc4c7
4,19780,Reticulum,4.240404,-62.47385799999999,western,#5bc4c7
4,8886,Sa Tona,1.906584,63.670101,sardinian,#d3bc93
4,89931,MiBoshi,18.3499,-29.828103000000002,japanese_moon_stations,#e8d668
4,20889,AmefuriBoshi,4.476943,19.180431,japanese_moon_stations,#e8d668
4,96837,As-Sahm,19.68415,17.476041,arabic,#7d963a
4,8886,That Al-Korsi,1.906584,63.670101,arabic,#7d963a
4,104521,Qett'at Al-Faras,21.172361,10.131578999999999,arabic,#7d963a
4,22176,天高,4.7713410000000005,18.734693,chinese_medieval,#e36856
4,30324,Warepil,6.378329,-17.955918,boorong,#7eb9cb
4,96837,Sagitta,19.68415,17.476041,western,#5bc4c7
4,60718,Yurara,12.443311,-63.09909200000001,tukano,#ae7b3a
4,93864,HikitsuBoshi,19.11567,-27.670423,japanese_moon_stations,#e8d668
3,67464,衡,13.825078,-41.68770900000001,chinese_medieval,#e36856
3,88601,宗人,18.090913,2.500099,chinese_medieval,#e36856
3,117887,云雨,23.912951,0.10930899999999999,chinese_medieval,#e36856
3,88635,箕宿,18.096803,-30.424090999999997,chinese_medieval,#e36856
3,19205,砺石,4.116795,29.001299,chinese_medieval,#e36856
3,82802,宦者,16.922825,18.433213000000002,chinese_medieval,#e36856
3,69427,亢宿,14.214929000000001,-10.273702,chinese_medieval,#e36856
3,8209,CheonYu,1.760763,-25.05261,korean,#2f8cae
3,52457,长垣,10.7236,23.188404000000002,chinese_medieval,#e36856
3,78820,Baang,16.09062,-19.805453,korean,#2f8cae
3,96950,GuuGuuk,19.708648,-16.123995999999998,korean,#2f8cae
3,102485,PaeGuu,20.76826,-25.27089800000001,korean,#2f8cae
3,44066,JuuGii,8.974784,11.857700999999999,korean,#2f8cae
3,101936,iiJuu,20.656914,0.48644499999999996,korean,#2f8cae
3,66234,SamGong,13.57425,49.015972999999995,korean,#2f8cae
3,110672,BunMyo,22.421284,1.377401,korean,#2f8cae
3,48833,NaePyeong,9.96141,41.055633,korean,#2f8cae
3,80815,DongHaam,16.503466,-25.115223999999998,korean,#2f8cae
3,52419,TouSaaGong,10.715949,-64.39445,korean,#2f8cae
3,26207,Za,5.5856330000000005,9.934158,korean,#2f8cae
3,110371,Gu,22.355372,28.330529,korean,#2f8cae
3,52353,SamGong,10.69908,65.71628,korean,#2f8cae
3,88635,Kii,18.096803,-30.424090999999997,korean,#2f8cae
3,93194,JaamDae,18.982395,32.689557,korean,#2f8cae
3,91262,пирустија,18.61564,38.783691999999995,macedonian,#bdb6a9
3,101421,Crucea mica,20.553547000000002,11.303263000000001,romanian,#972549
3,102098,Gurvan Maral Od,20.690532,45.280338,mongolian,#67422f
3,117245,UunUu,23.773198999999998,3.486811,korean,#2f8cae
3,37826,Tu'amu rabutu,7.755277,28.026199,mulapin,#f38b88
3,34088,Tu'amu sekhrutu,7.068480999999999,20.570297,mulapin,#f38b88
3,7607,Lulimu,1.633205,48.628213,mulapin,#f38b88
3,50851,Kimi,10.383458000000001,6.542643,maya,#caaba9
3,107380,B'alaam,21.749113,-33.025781,maya,#caaba9
3,64962,Uo,13.315358999999999,-23.171512,maya,#caaba9
3,27366,Oxib' Xk'ub',5.795941,-9.669605,maya,#caaba9
3,94779,奚仲,19.28504,53.368458999999994,chinese_medieval,#e36856
3,81641,斛,16.677413,4.219789,chinese_medieval,#e36856
3,81724,东咸,16.692884,-17.742167000000006,chinese_medieval,#e36856
3,38722,水位,7.927749,19.88397,chinese_medieval,#e36856
3,101692,离珠,20.61212,-2.549957,chinese_medieval,#e36856
3,25428,петел,5.438198000000001,28.60745,macedonian,#bdb6a9
3,102618,女宿,20.794598,-9.495776,chinese_medieval,#e36856
3,34033,四渎,7.0605759999999975,10.951817,chinese_medieval,#e36856
3,6686,уши,1.430216,60.235282999999995,macedonian,#bdb6a9
3,21421,лисица,4.5986769999999995,16.509301,macedonian,#bdb6a9
3,92791,渐台,18.908412,36.898613,chinese_medieval,#e36856
3,26727,Sfredelul mare,5.679313,-1.9425720000000002,romanian,#972549
3,56332,土司空(轸宿),11.54837,-31.087226,chinese_medieval,#e36856
3,100232,天桴,20.328685,-1.078514,chinese_medieval,#e36856
3,78727,西咸,16.072774,-11.374611,chinese_medieval,#e36856
3,87234,御女,17.824154999999994,76.96288100000002,chinese_medieval,#e36856
3,51233,内平,10.464727,36.707212,chinese_medieval,#e36856
3,100587,YeonDo,20.397671,32.190172,korean,#2f8cae
3,85927,Rabbit Tracks,17.560145000000002,-37.103821,navajo,#6c7363
3,58948,Byeong,12.086817,8.732985000000001,korean,#2f8cae
3,24608,Quturjuuk,5.27815,45.997991,inuit,#b5a63f
3,110960,坟墓(附危宿),22.480531,-0.019972,chinese_medieval,#e36856
3,72622,氐宿,14.847976999999998,-16.041778,chinese_medieval,#e36856
3,57328,内屏,11.754733,8.258119,chinese_medieval,#e36856
3,25985,厕,5.545504,-17.822289,chinese_medieval,#e36856
3,111710,虚梁,22.629273,-4.228056,chinese_medieval,#e36856
3,24244,军井,5.204973000000002,-11.869219000000001,chinese_medieval,#e36856
3,72573,四辅,14.838814000000001,82.511944,chinese_medieval,#e36856
3,23972,玉井,5.15244,-8.754081,chinese_medieval,#e36856
3,27830,司怪,5.88879,27.612262,chinese_medieval,#e36856
3,52638,少微,10.764416,30.682313,chinese_medieval,#e36856
3,13209,Wii,2.833063,27.260507,korean,#2f8cae
3,94779,HaeJuung,19.28504,53.368458999999994,korean,#2f8cae
3,71683,GeoGii,14.660765,-60.833976,korean,#2f8cae
3,16369,CheonReum,3.5145489999999997,12.936678,korean,#2f8cae
3,20354,RyeoSeok,4.359211,46.49887800000001,korean,#2f8cae
3,33160,Triangle,6.903167,-12.038628,egyptian,#91b6a8
3,69673,Mooring Post,14.261029999999998,19.18241,egyptian,#91b6a8
3,109074,危宿,22.096398999999998,-0.319851,chinese_medieval,#e36856
3,109973,败臼,22.274045,-41.627225,chinese_medieval,#e36856
3,16369,天廪,3.5145489999999997,12.936678,chinese_medieval,#e36856
3,13209,Aries,2.833063,27.260507,western,#5bc4c7
3,13209,Baran,2.833063,27.260507,belarusian,#a9bbca
3,13209,Al-Hamal,2.833063,27.260507,arabic,#7d963a
3,10559,Al-Muthallath,2.265635,33.358895000000004,arabic,#7d963a
3,107089,Octans,21.691253,-77.390046,western,#5bc4c7
3,105319,Indus,21.331096,-53.449427,western,#5bc4c7
3,10670,Triangulum,2.288573,33.847194,western,#5bc4c7
3,82273,Triangulum Australe,16.811076999999994,-69.027715,western,#5bc4c7
3,116231,Sculptor,23.549512,-37.818267999999996,western,#5bc4c7
3,85755,天江,17.523598,-23.962643,chinese_medieval,#e36856
3,110130,Tucana,22.308370999999998,-60.259586999999996,western,#5bc4c7
3,109074,UmiyameBoshi,22.096398999999998,-0.319851,japanese_moon_stations,#e8d668
3,78820,SoiBoshi,16.09062,-19.805453,japanese_moon_stations,#e8d668
3,26366,TorokiBoshi,5.615108,9.290673,japanese_moon_stations,#e8d668
3,13209,EkieBoshi,2.833063,27.260507,japanese_moon_stations,#e8d668
3,69974,AmiBoshi,14.318498000000002,-13.371095,japanese_moon_stations,#e8d668
3,100064,InamiBoshi,20.300904,-12.544852,japanese_moon_stations,#e8d668
3,4427,Pituaq,0.9451430000000001,60.71674,inuit,#b5a63f
3,85755,CheonGang,17.523598,-23.962643,korean,#2f8cae
3,26263,Grabli,5.593307,-3.25284,belarusian,#a9bbca
3,74785,Jeo,15.283449,-9.382916999999999,korean,#2f8cae
3,12107,ChuuGo,2.600013,-7.831597,korean,#2f8cae
3,62325,SaamGongNaeJwa,12.772928,9.539684,korean,#2f8cae
3,33202,SaaDok,6.910732,13.177826999999999,korean,#2f8cae
3,25985,Cheuk,5.545504,-17.822289,korean,#2f8cae
3,70755,Hang,14.470038,-2.227957,korean,#2f8cae
3,76333,Viśākhā,15.592104999999998,-14.789537,indian,#d56a88
3,79375,SeoHaam,16.199997,-10.064252999999999,korean,#2f8cae
3,24244,GuunJeong,5.204973000000002,-11.869219000000001,korean,#2f8cae
3,80883,Gok,16.515229,1.9839229999999999,korean,#2f8cae
3,26311,Beol,5.603559,-1.20192,korean,#2f8cae
3,102624,SuuNyeo,20.795621,-5.027701,korean,#2f8cae
3,84671,HwanJaa,17.310275,10.864475,korean,#2f8cae
3,110532,HeoRyang,22.392264,-7.194421000000001,korean,#2f8cae
3,24674,OkJeong,5.293442,-6.844409,korean,#2f8cae
3,53954,SoMii,11.038827000000001,20.179842,korean,#2f8cae
3,14838,Al-Butain,3.193822,19.726677,arabic_moon_stations,#7d963a
3,88149,Jongiin,18.004388,4.368615,korean,#2f8cae
3,50335,Al-Jabhah,10.278171,23.417310999999998,arabic_moon_stations,#7d963a
